===============================================================================
Id,testing,len,datetime,open,high,low,close,volume,openinterest,adjclose,MyStrategy,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus
679,testing,679,2009-12-01 23:59:59.999989,5039.7,5130.35,5038.85,5122.0,793394960.0,0.0,5122.0,MyStrategy,679,733742.9999999999,Broker,679,10000.0,10000.0,BuySell,679,,,Trades - Net Profit/Loss,679,,
680,testing,680,2009-12-02 23:59:59.999989,5122.75,5161.75,5111.75,5123.25,907788008.0,0.0,5123.25,MyStrategy,680,733743.9999999999,Broker,680,10000.0,10000.0,BuySell,680,,,Trades - Net Profit/Loss,680,,
681,testing,681,2009-12-03 23:59:59.999989,5124.55,5181.0,5106.6,5131.7,840933730.0,0.0,5131.7,MyStrategy,681,733744.9999999999,Broker,681,10000.0,10000.0,BuySell,681,,,Trades - Net Profit/Loss,681,,
682,testing,682,2009-12-04 23:59:59.999989,5131.7,5161.8,5081.85,5108.9,756314004.0,0.0,5108.9,MyStrategy,682,733745.9999999999,Broker,682,10000.0,10000.0,BuySell,682,,,Trades - Net Profit/Loss,682,,
683,testing,683,2009-12-07 23:59:59.999989,5108.85,5131.3,5051.55,5066.7,683986013.0,0.0,5066.7,MyStrategy,683,733748.9999999999,Broker,683,10000.0,10000.0,BuySell,683,,,Trades - Net Profit/Loss,683,,
684,testing,684,2009-12-08 23:59:59.999989,5068.55,5152.55,5058.9,5147.95,797922578.0,0.0,5147.95,MyStrategy,684,733749.9999999999,Broker,684,10000.0,10000.0,BuySell,684,,,Trades - Net Profit/Loss,684,,
685,testing,685,2009-12-09 23:59:59.999989,5147.65,5147.65,5090.6,5112.0,792009700.0,0.0,5112.0,MyStrategy,685,733750.9999999999,Broker,685,10000.0,10000.0,BuySell,685,,,Trades - Net Profit/Loss,685,,
686,testing,686,2009-12-10 23:59:59.999989,5112.4,5146.45,5084.65,5134.65,782477112.0,0.0,5134.65,MyStrategy,686,733751.9999999999,Broker,686,10000.0,10000.0,BuySell,686,,,Trades - Net Profit/Loss,686,,
687,testing,687,2009-12-11 23:59:59.999989,5136.05,5182.55,5088.4,5117.3,794222192.0,0.0,5117.3,MyStrategy,687,733752.9999999999,Broker,687,10000.0,10000.0,BuySell,687,,,Trades - Net Profit/Loss,687,,
688,testing,688,2009-12-14 23:59:59.999989,5117.45,5156.7,5090.15,5105.7,599643058.0,0.0,5105.7,MyStrategy,688,733755.9999999999,Broker,688,10000.0,10000.0,BuySell,688,,,Trades - Net Profit/Loss,688,,
689,testing,689,2009-12-15 23:59:59.999989,5105.75,5129.45,5018.25,5033.05,636139148.0,0.0,5033.05,MyStrategy,689,733756.9999999999,Broker,689,10000.0,10000.0,BuySell,689,,,Trades - Net Profit/Loss,689,,
690,testing,690,2009-12-16 23:59:59.999989,5032.95,5067.25,5001.8,5042.05,672144838.0,0.0,5042.05,MyStrategy,690,733757.9999999999,Broker,690,10000.0,10000.0,BuySell,690,,,Trades - Net Profit/Loss,690,,
691,testing,691,2009-12-17 23:59:59.999989,5046.65,5064.2,5013.15,5041.75,655315560.0,0.0,5041.75,MyStrategy,691,733758.9999999999,Broker,691,10000.0,10000.0,BuySell,691,,,Trades - Net Profit/Loss,691,,
692,testing,692,2009-12-18 23:59:59.999989,5042.0,5043.4,4979.05,4987.7,644448943.0,0.0,4987.7,MyStrategy,692,733759.9999999999,Broker,692,10000.0,10000.0,BuySell,692,,,Trades - Net Profit/Loss,692,,
693,testing,693,2009-12-21 23:59:59.999989,4983.65,4997.85,4943.95,4952.6,546948439.0,0.0,4952.6,MyStrategy,693,733762.9999999999,Broker,693,10000.0,10000.0,BuySell,693,,,Trades - Net Profit/Loss,693,,
694,testing,694,2009-12-22 23:59:59.999989,4953.35,4997.3,4953.35,4985.85,541489571.0,0.0,4985.85,MyStrategy,694,733763.9999999999,Broker,694,10000.0,10000.0,BuySell,694,,,Trades - Net Profit/Loss,694,,
695,testing,695,2009-12-23 23:59:59.999989,4990.05,5150.6,4990.05,5144.6,726671762.0,0.0,5144.6,MyStrategy,695,733764.9999999999,Broker,695,10000.0,10000.0,BuySell,695,,,Trades - Net Profit/Loss,695,,
696,testing,696,2009-12-24 23:59:59.999989,5144.8,5197.9,5129.05,5178.4,747699908.0,0.0,5178.4,MyStrategy,696,733765.9999999999,Broker,696,10000.0,10000.0,BuySell,696,,,Trades - Net Profit/Loss,696,,
697,testing,697,2009-12-29 23:59:59.999989,5180.75,5214.6,5175.85,5187.95,613974532.0,0.0,5187.95,MyStrategy,697,733770.9999999999,Broker,697,10000.0,10000.0,BuySell,697,,,Trades - Net Profit/Loss,697,,
698,testing,698,2009-12-30 23:59:59.999989,5188.75,5197.05,5160.1,5169.45,669731018.0,0.0,5169.45,MyStrategy,698,733771.9999999999,Broker,698,10000.0,10000.0,BuySell,698,,,Trades - Net Profit/Loss,698,,
699,testing,699,2009-12-31 23:59:59.999989,5171.2,5221.85,5168.75,5201.05,835109452.0,0.0,5201.05,MyStrategy,699,733772.9999999999,Broker,699,10000.0,10000.0,BuySell,699,,,Trades - Net Profit/Loss,699,,
700,testing,700,2010-01-04 23:59:59.999989,5200.9,5238.45,5167.1,5232.2,903330835.0,0.0,5232.2,MyStrategy,700,733776.9999999999,Broker,700,10000.0,10000.0,BuySell,700,,,Trades - Net Profit/Loss,700,,
701,testing,701,2010-01-05 23:59:59.999989,5277.15,5288.35,5242.4,5277.9,1149810549.0,0.0,5277.9,MyStrategy,701,733777.9999999999,Broker,701,10000.0,10000.0,BuySell,701,,,Trades - Net Profit/Loss,701,,
702,testing,702,2010-01-06 23:59:59.999989,5278.15,5310.85,5260.05,5281.8,1028385515.0,0.0,5281.8,MyStrategy,702,733778.9999999999,Broker,702,10000.0,10000.0,BuySell,702,,,Trades - Net Profit/Loss,702,,
703,testing,703,2010-01-07 23:59:59.999989,5281.8,5302.55,5244.75,5263.1,927896289.0,0.0,5263.1,MyStrategy,703,733779.9999999999,Broker,703,10000.0,10000.0,BuySell,703,,,Trades - Net Profit/Loss,703,,
704,testing,704,2010-01-08 23:59:59.999989,5264.25,5276.75,5234.7,5244.75,982175883.0,0.0,5244.75,MyStrategy,704,733780.9999999999,Broker,704,10000.0,10000.0,BuySell,704,,,Trades - Net Profit/Loss,704,,
705,testing,705,2010-01-11 23:59:59.999989,5263.8,5287.2,5227.8,5249.4,1023086384.0,0.0,5249.4,MyStrategy,705,733783.9999999999,Broker,705,10000.0,10000.0,BuySell,705,,,Trades - Net Profit/Loss,705,,
706,testing,706,2010-01-12 23:59:59.999989,5251.1,5300.5,5200.95,5210.4,1064468877.0,0.0,5210.4,MyStrategy,706,733784.9999999999,Broker,706,10000.0,10000.0,BuySell,706,,,Trades - Net Profit/Loss,706,,
707,testing,707,2010-01-13 23:59:59.999989,5212.6,5239.2,5169.55,5233.95,1002776093.0,0.0,5233.95,MyStrategy,707,733785.9999999999,Broker,707,10000.0,10000.0,BuySell,707,,,Trades - Net Profit/Loss,707,,
708,testing,708,2010-01-14 23:59:59.999989,5234.5,5272.85,5232.5,5259.9,986259474.0,0.0,5259.9,MyStrategy,708,733786.9999999999,Broker,708,10000.0,10000.0,BuySell,708,,,Trades - Net Profit/Loss,708,,
709,testing,709,2010-01-15 23:59:59.999989,5259.9,5279.85,5242.45,5252.2,971496111.0,0.0,5252.2,MyStrategy,709,733787.9999999999,Broker,709,10000.0,10000.0,BuySell,709,,,Trades - Net Profit/Loss,709,,
710,testing,710,2010-01-18 23:59:59.999989,5253.65,5292.5,5228.95,5274.85,836837231.0,0.0,5274.85,MyStrategy,710,733790.9999999999,Broker,710,10000.0,10000.0,BuySell,710,,,Trades - Net Profit/Loss,710,,
711,testing,711,2010-01-19 23:59:59.999989,5274.2,5287.8,5218.65,5225.65,964357835.0,0.0,5225.65,MyStrategy,711,733791.9999999999,Broker,711,10000.0,10000.0,BuySell,711,,,Trades - Net Profit/Loss,711,,
712,testing,712,2010-01-20 23:59:59.999989,5226.1,5256.7,5201.4,5221.7,865872816.0,0.0,5221.7,MyStrategy,712,733792.9999999999,Broker,712,10000.0,10000.0,BuySell,712,,,Trades - Net Profit/Loss,712,,
713,testing,713,2010-01-21 23:59:59.999989,5220.2,5220.35,5085.45,5094.15,898121985.0,0.0,5094.15,MyStrategy,713,733793.9999999999,Broker,713,10000.0,10000.0,BuySell,713,,,Trades - Net Profit/Loss,713,,
714,testing,714,2010-01-22 23:59:59.999989,5094.15,5094.15,4954.85,5036.0,996494898.0,0.0,5036.0,MyStrategy,714,733794.9999999999,Broker,714,10000.0,10000.0,BuySell,714,,,Trades - Net Profit/Loss,714,,
715,testing,715,2010-01-25 23:59:59.999989,5034.55,5035.7,4983.05,5007.9,663622194.0,0.0,5007.9,MyStrategy,715,733797.9999999999,Broker,715,10000.0,10000.0,BuySell,715,,,Trades - Net Profit/Loss,715,,
716,testing,716,2010-01-27 23:59:59.999989,5008.5,5008.5,4833.05,4853.1,888342268.0,0.0,4853.1,MyStrategy,716,733799.9999999999,Broker,716,10000.0,10000.0,BuySell,716,,,Trades - Net Profit/Loss,716,,
717,testing,717,2010-01-28 23:59:59.999989,4863.0,4929.9,4824.95,4867.25,960354683.0,0.0,4867.25,MyStrategy,717,733800.9999999999,Broker,717,10000.0,10000.0,BuySell,717,,,Trades - Net Profit/Loss,717,,
718,testing,718,2010-01-29 23:59:59.999989,4866.15,4893.7,4766.0,4882.05,928722015.0,0.0,4882.05,MyStrategy,718,733801.9999999999,Broker,718,10000.0,10000.0,BuySell,718,,,Trades - Net Profit/Loss,718,,
719,testing,719,2010-02-01 23:59:59.999989,4882.05,4918.8,4827.15,4899.7,755794857.0,0.0,4899.7,MyStrategy,719,733804.9999999999,Broker,719,10000.0,10000.0,BuySell,719,,,Trades - Net Profit/Loss,719,,
720,testing,720,2010-02-02 23:59:59.999989,4907.85,4951.15,4814.1,4830.1,805757236.0,0.0,4830.1,MyStrategy,720,733805.9999999999,Broker,720,10000.0,10000.0,BuySell,720,,,Trades - Net Profit/Loss,720,,
721,testing,721,2010-02-04 23:59:59.999989,4931.3,4931.3,4832.35,4845.35,659729200.0,0.0,4845.35,MyStrategy,721,733807.9999999999,Broker,721,10000.0,10000.0,BuySell,721,,,Trades - Net Profit/Loss,721,,
722,testing,722,2010-02-05 23:59:59.999989,4819.65,4827.0,4692.35,4718.65,728728304.0,0.0,4718.65,MyStrategy,722,733808.9999999999,Broker,722,10000.0,10000.0,BuySell,722,,,Trades - Net Profit/Loss,722,,
723,testing,723,2010-02-06 23:59:59.999989,4712.75,4768.15,4712.75,4757.25,132000049.0,0.0,4757.25,MyStrategy,723,733809.9999999999,Broker,723,10000.0,10000.0,BuySell,723,,,Trades - Net Profit/Loss,723,,
724,testing,724,2010-02-08 23:59:59.999989,4755.35,4799.05,4675.4,4760.4,714733505.0,0.0,4760.4,MyStrategy,724,733811.9999999999,Broker,724,10000.0,10000.0,BuySell,724,,,Trades - Net Profit/Loss,724,,
725,testing,725,2010-02-09 23:59:59.999989,4760.55,4810.4,4739.35,4792.65,634274197.0,0.0,4792.65,MyStrategy,725,733812.9999999999,Broker,725,10000.0,10000.0,BuySell,725,,,Trades - Net Profit/Loss,725,,
726,testing,726,2010-02-10 23:59:59.999989,4793.0,4826.85,4748.1,4757.2,685268701.0,0.0,4757.2,MyStrategy,726,733813.9999999999,Broker,726,10000.0,10000.0,BuySell,726,,,Trades - Net Profit/Loss,726,,
727,testing,727,2010-02-11 23:59:59.999989,4757.25,4843.8,4757.25,4826.85,565131931.0,0.0,4826.85,MyStrategy,727,733814.9999999999,Broker,727,10000.0,10000.0,BuySell,727,,,Trades - Net Profit/Loss,727,,
728,testing,728,2010-02-15 23:59:59.999989,4827.9,4845.6,4783.9,4801.95,525360563.0,0.0,4801.95,MyStrategy,728,733818.9999999999,Broker,728,10000.0,10000.0,BuySell,728,,,Trades - Net Profit/Loss,728,,
729,testing,729,2010-02-16 23:59:59.999989,4801.8,4880.0,4791.35,4855.75,521850696.0,0.0,4855.75,MyStrategy,729,733819.9999999999,Broker,729,10000.0,10000.0,BuySell,729,,,Trades - Net Profit/Loss,729,,
730,testing,730,2010-02-17 23:59:59.999989,4858.65,4929.7,4857.6,4914.0,616338952.0,0.0,4914.0,MyStrategy,730,733820.9999999999,Broker,730,10000.0,10000.0,BuySell,730,,,Trades - Net Profit/Loss,730,,
731,testing,731,2010-02-18 23:59:59.999989,4915.1,4922.05,4873.7,4887.75,587814536.0,0.0,4887.75,MyStrategy,731,733821.9999999999,Broker,731,10000.0,10000.0,BuySell,731,,,Trades - Net Profit/Loss,731,,
732,testing,732,2010-02-19 23:59:59.999989,4887.3,4887.3,4805.55,4844.9,605805733.0,0.0,4844.9,MyStrategy,732,733822.9999999999,Broker,732,10000.0,10000.0,BuySell,732,,,Trades - Net Profit/Loss,732,,
733,testing,733,2010-02-22 23:59:59.999989,4849.35,4912.05,4845.9,4856.4,507412210.0,0.0,4856.4,MyStrategy,733,733825.9999999999,Broker,733,10000.0,10000.0,BuySell,733,,,Trades - Net Profit/Loss,733,,
734,testing,734,2010-02-23 23:59:59.999989,4856.6,4884.1,4833.15,4870.05,491080914.0,0.0,4870.05,MyStrategy,734,733826.9999999999,Broker,734,10000.0,10000.0,BuySell,734,,,Trades - Net Profit/Loss,734,,
735,testing,735,2010-02-24 23:59:59.999989,4869.55,4880.55,4834.65,4858.6,612218921.0,0.0,4858.6,MyStrategy,735,733827.9999999999,Broker,735,10000.0,10000.0,BuySell,735,,,Trades - Net Profit/Loss,735,,
736,testing,736,2010-02-25 23:59:59.999989,4859.0,4880.15,4835.6,4859.75,627689941.0,0.0,4859.75,MyStrategy,736,733828.9999999999,Broker,736,10000.0,10000.0,BuySell,736,,,Trades - Net Profit/Loss,736,,
737,testing,737,2010-02-26 23:59:59.999989,4858.5,4992.0,4858.45,4922.3,884357081.0,0.0,4922.3,MyStrategy,737,733829.9999999999,Broker,737,10000.0,10000.0,BuySell,737,,,Trades - Net Profit/Loss,737,,
738,testing,738,2010-03-02 23:59:59.999989,4935.6,5029.45,4935.35,5017.0,680621005.0,0.0,5017.0,MyStrategy,738,733833.9999999999,Broker,738,10000.0,10000.0,BuySell,738,,,Trades - Net Profit/Loss,738,,
739,testing,739,2010-03-03 23:59:59.999989,5015.8,5093.25,5015.1,5088.1,680408129.0,0.0,5088.1,MyStrategy,739,733834.9999999999,Broker,739,10000.0,10000.0,BuySell,739,,,Trades - Net Profit/Loss,739,,
740,testing,740,2010-03-04 23:59:59.999989,5096.95,5096.95,5049.0,5080.25,736319832.0,0.0,5080.25,MyStrategy,740,733835.9999999999,Broker,740,10000.0,10000.0,BuySell,740,,,Trades - Net Profit/Loss,740,,
741,testing,741,2010-03-05 23:59:59.999989,5080.55,5118.65,5068.05,5088.7,792133781.0,0.0,5088.7,MyStrategy,741,733836.9999999999,Broker,741,10000.0,10000.0,BuySell,741,,,Trades - Net Profit/Loss,741,,
742,testing,742,2010-03-08 23:59:59.999989,5092.15,5147.1,5092.15,5124.0,718681468.0,0.0,5124.0,MyStrategy,742,733839.9999999999,Broker,742,10000.0,10000.0,BuySell,742,,,Trades - Net Profit/Loss,742,,
743,testing,743,2010-03-09 23:59:59.999989,5121.05,5131.8,5094.35,5101.5,634075973.0,0.0,5101.5,MyStrategy,743,733840.9999999999,Broker,743,10000.0,10000.0,BuySell,743,,,Trades - Net Profit/Loss,743,,
744,testing,744,2010-03-10 23:59:59.999989,5101.6,5137.4,5092.05,5116.25,634429306.0,0.0,5116.25,MyStrategy,744,733841.9999999999,Broker,744,10000.0,10000.0,BuySell,744,,,Trades - Net Profit/Loss,744,,
745,testing,745,2010-03-11 23:59:59.999989,5116.35,5152.6,5102.1,5133.4,613038412.0,0.0,5133.4,MyStrategy,745,733842.9999999999,Broker,745,10000.0,10000.0,BuySell,745,,,Trades - Net Profit/Loss,745,,
746,testing,746,2010-03-12 23:59:59.999989,5131.8,5158.1,5122.1,5137.0,588859270.0,0.0,5137.0,MyStrategy,746,733843.9999999999,Broker,746,10000.0,10000.0,BuySell,746,,,Trades - Net Profit/Loss,746,,
747,testing,747,2010-03-15 23:59:59.999989,5134.45,5151.05,5101.2,5128.9,568263932.0,0.0,5128.9,MyStrategy,747,733846.9999999999,Broker,747,10000.0,10000.0,BuySell,747,,,Trades - Net Profit/Loss,747,,
748,testing,748,2010-03-16 23:59:59.999989,5128.95,5209.25,5125.7,5198.1,557610197.0,0.0,5198.1,MyStrategy,748,733847.9999999999,Broker,748,10000.0,10000.0,BuySell,748,,,Trades - Net Profit/Loss,748,,
749,testing,749,2010-03-17 23:59:59.999989,5198.45,5260.5,5177.15,5231.9,695769810.0,0.0,5231.9,MyStrategy,749,733848.9999999999,Broker,749,10000.0,10000.0,BuySell,749,,,Trades - Net Profit/Loss,749,,
750,testing,750,2010-03-18 23:59:59.999989,5232.55,5255.65,5214.4,5245.9,687529132.0,0.0,5245.9,MyStrategy,750,733849.9999999999,Broker,750,10000.0,10000.0,BuySell,750,,,Trades - Net Profit/Loss,750,,
751,testing,751,2010-03-19 23:59:59.999989,5246.8,5269.95,5237.1,5262.8,648708993.0,0.0,5262.8,MyStrategy,751,733850.9999999999,Broker,751,10000.0,10000.0,BuySell,751,,,Trades - Net Profit/Loss,751,,
752,testing,752,2010-03-22 23:59:59.999989,5260.95,5260.95,5187.05,5205.2,611964352.0,0.0,5205.2,MyStrategy,752,733853.9999999999,Broker,752,10000.0,10000.0,BuySell,752,,,Trades - Net Profit/Loss,752,,
753,testing,753,2010-03-23 23:59:59.999989,5205.85,5243.6,5193.4,5225.3,613870655.0,0.0,5225.3,MyStrategy,753,733854.9999999999,Broker,753,10000.0,10000.0,BuySell,753,,,Trades - Net Profit/Loss,753,,
754,testing,754,2010-03-25 23:59:59.999989,5225.3,5267.3,5202.95,5260.4,799251329.0,0.0,5260.4,MyStrategy,754,733856.9999999999,Broker,754,10000.0,10000.0,BuySell,754,,,Trades - Net Profit/Loss,754,,
755,testing,755,2010-03-26 23:59:59.999989,5260.55,5293.75,5260.55,5282.0,651890597.0,0.0,5282.0,MyStrategy,755,733857.9999999999,Broker,755,10000.0,10000.0,BuySell,755,,,Trades - Net Profit/Loss,755,,
756,testing,756,2010-03-29 23:59:59.999989,5283.9,5329.55,5242.15,5302.85,623565636.0,0.0,5302.85,MyStrategy,756,733860.9999999999,Broker,756,10000.0,10000.0,BuySell,756,,,Trades - Net Profit/Loss,756,,
757,testing,757,2010-03-30 23:59:59.999989,5302.95,5325.0,5251.35,5262.45,639764520.0,0.0,5262.45,MyStrategy,757,733861.9999999999,Broker,757,10000.0,10000.0,BuySell,757,,,Trades - Net Profit/Loss,757,,
758,testing,758,2010-03-31 23:59:59.999989,5260.4,5293.9,5235.15,5249.1,620356677.0,0.0,5249.1,MyStrategy,758,733862.9999999999,Broker,758,10000.0,10000.0,BuySell,758,,,Trades - Net Profit/Loss,758,,
759,testing,759,2010-04-01 23:59:59.999989,5249.2,5298.6,5249.2,5290.5,637404463.0,0.0,5290.5,MyStrategy,759,733863.9999999999,Broker,759,10000.0,10000.0,BuySell,759,,,Trades - Net Profit/Loss,759,,
760,testing,760,2010-04-05 23:59:59.999989,5291.4,5377.55,5291.4,5368.4,701888412.0,0.0,5368.4,MyStrategy,760,733867.9999999999,Broker,760,10000.0,10000.0,BuySell,760,,,Trades - Net Profit/Loss,760,,
761,testing,761,2010-04-06 23:59:59.999989,5369.65,5388.65,5351.7,5366.0,738158518.0,0.0,5366.0,MyStrategy,761,733868.9999999999,Broker,761,10000.0,10000.0,BuySell,761,,,Trades - Net Profit/Loss,761,,
762,testing,762,2010-04-07 23:59:59.999989,5365.7,5399.65,5345.05,5374.65,848357800.0,0.0,5374.65,MyStrategy,762,733869.9999999999,Broker,762,10000.0,10000.0,BuySell,762,,,Trades - Net Profit/Loss,762,,
763,testing,763,2010-04-08 23:59:59.999989,5376.3,5383.65,5290.25,5304.45,753541945.0,0.0,5304.45,MyStrategy,763,733870.9999999999,Broker,763,10000.0,10000.0,BuySell,763,,,Trades - Net Profit/Loss,763,,
764,testing,764,2010-04-09 23:59:59.999989,5302.4,5377.45,5302.25,5361.75,740472548.0,0.0,5361.75,MyStrategy,764,733871.9999999999,Broker,764,10000.0,10000.0,BuySell,764,,,Trades - Net Profit/Loss,764,,
765,testing,765,2010-04-12 23:59:59.999989,5354.15,5382.15,5324.9,5339.7,688811635.0,0.0,5339.7,MyStrategy,765,733874.9999999999,Broker,765,10000.0,10000.0,BuySell,765,,,Trades - Net Profit/Loss,765,,
766,testing,766,2010-04-13 23:59:59.999989,5340.85,5356.5,5301.7,5322.95,657802105.0,0.0,5322.95,MyStrategy,766,733875.9999999999,Broker,766,10000.0,10000.0,BuySell,766,,,Trades - Net Profit/Loss,766,,
767,testing,767,2010-04-16 23:59:59.999989,5273.4,5283.05,5237.55,5262.6,670737380.0,0.0,5262.6,MyStrategy,767,733878.9999999999,Broker,767,10000.0,10000.0,BuySell,767,,,Trades - Net Profit/Loss,767,,
768,testing,768,2010-04-19 23:59:59.999989,5279.05,5279.05,5160.9,5203.65,612557156.0,0.0,5203.65,MyStrategy,768,733881.9999999999,Broker,768,10000.0,10000.0,BuySell,768,,,Trades - Net Profit/Loss,768,,
769,testing,769,2010-04-20 23:59:59.999989,5208.3,5257.25,5208.3,5230.1,708549508.0,0.0,5230.1,MyStrategy,769,733882.9999999999,Broker,769,10000.0,10000.0,BuySell,769,,,Trades - Net Profit/Loss,769,,
770,testing,770,2010-04-21 23:59:59.999989,5230.3,5266.3,5230.3,5244.9,772999074.0,0.0,5244.9,MyStrategy,770,733883.9999999999,Broker,770,10000.0,10000.0,BuySell,770,,,Trades - Net Profit/Loss,770,,
771,testing,771,2010-04-22 23:59:59.999989,5248.6,5331.8,5221.1,5269.35,736798449.0,0.0,5269.35,MyStrategy,771,733884.9999999999,Broker,771,10000.0,10000.0,BuySell,771,,,Trades - Net Profit/Loss,771,,
772,testing,772,2010-04-23 23:59:59.999989,5269.65,5311.05,5269.65,5304.1,659722904.0,0.0,5304.1,MyStrategy,772,733885.9999999999,Broker,772,10000.0,10000.0,BuySell,772,,,Trades - Net Profit/Loss,772,,
773,testing,773,2010-04-26 23:59:59.999989,5299.35,5342.35,5299.35,5322.45,606157645.0,0.0,5322.45,MyStrategy,773,733888.9999999999,Broker,773,10000.0,10000.0,BuySell,773,,,Trades - Net Profit/Loss,773,,
774,testing,774,2010-04-27 23:59:59.999989,5322.1,5330.55,5301.4,5308.35,693481785.0,0.0,5308.35,MyStrategy,774,733889.9999999999,Broker,774,10000.0,10000.0,BuySell,774,,,Trades - Net Profit/Loss,774,,
775,testing,775,2010-04-28 23:59:59.999989,5308.2,5308.25,5202.45,5215.45,778448909.0,0.0,5215.45,MyStrategy,775,733890.9999999999,Broker,775,10000.0,10000.0,BuySell,775,,,Trades - Net Profit/Loss,775,,
776,testing,776,2010-04-29 23:59:59.999989,5215.25,5264.75,5214.8,5254.15,721207747.0,0.0,5254.15,MyStrategy,776,733891.9999999999,Broker,776,10000.0,10000.0,BuySell,776,,,Trades - Net Profit/Loss,776,,
777,testing,777,2010-04-30 23:59:59.999989,5254.2,5294.8,5254.2,5278.0,799664755.0,0.0,5278.0,MyStrategy,777,733892.9999999999,Broker,777,10000.0,10000.0,BuySell,777,,,Trades - Net Profit/Loss,777,,
778,testing,778,2010-05-03 23:59:59.999989,5278.4,5278.7,5210.05,5222.75,600714142.0,0.0,5222.75,MyStrategy,778,733895.9999999999,Broker,778,10000.0,10000.0,BuySell,778,,,Trades - Net Profit/Loss,778,,
779,testing,779,2010-05-04 23:59:59.999989,5223.9,5250.15,5134.85,5148.5,678920079.0,0.0,5148.5,MyStrategy,779,733896.9999999999,Broker,779,10000.0,10000.0,BuySell,779,,,Trades - Net Profit/Loss,779,,
780,testing,780,2010-05-05 23:59:59.999989,5148.35,5148.35,5056.5,5124.9,797148365.0,0.0,5124.9,MyStrategy,780,733897.9999999999,Broker,780,10000.0,10000.0,BuySell,780,,,Trades - Net Profit/Loss,780,,
781,testing,781,2010-05-06 23:59:59.999989,5124.4,5124.9,5037.75,5090.85,722181590.0,0.0,5090.85,MyStrategy,781,733898.9999999999,Broker,781,10000.0,10000.0,BuySell,781,,,Trades - Net Profit/Loss,781,,
782,testing,782,2010-05-07 23:59:59.999989,5072.3,5085.65,4984.6,5018.05,917314288.0,0.0,5018.05,MyStrategy,782,733899.9999999999,Broker,782,10000.0,10000.0,BuySell,782,,,Trades - Net Profit/Loss,782,,
783,testing,783,2010-05-10 23:59:59.999989,5026.6,5203.3,5026.6,5193.6,693921820.0,0.0,5193.6,MyStrategy,783,733902.9999999999,Broker,783,10000.0,10000.0,BuySell,783,,,Trades - Net Profit/Loss,783,,
784,testing,784,2010-05-11 23:59:59.999989,5189.75,5206.7,5126.5,5136.15,642862640.0,0.0,5136.15,MyStrategy,784,733903.9999999999,Broker,784,10000.0,10000.0,BuySell,784,,,Trades - Net Profit/Loss,784,,
785,testing,785,2010-05-12 23:59:59.999989,5133.75,5172.85,5098.8,5156.65,644784720.0,0.0,5156.65,MyStrategy,785,733904.9999999999,Broker,785,10000.0,10000.0,BuySell,785,,,Trades - Net Profit/Loss,785,,
786,testing,786,2010-05-13 23:59:59.999989,5157.55,5212.7,5147.95,5178.9,645463297.0,0.0,5178.9,MyStrategy,786,733905.9999999999,Broker,786,10000.0,10000.0,BuySell,786,,,Trades - Net Profit/Loss,786,,
787,testing,787,2010-05-14 23:59:59.999989,5180.55,5192.75,5070.95,5093.5,555317892.0,0.0,5093.5,MyStrategy,787,733906.9999999999,Broker,787,10000.0,10000.0,BuySell,787,,,Trades - Net Profit/Loss,787,,
788,testing,788,2010-05-17 23:59:59.999989,5093.9,5094.55,4966.25,5059.9,552658672.0,0.0,5059.9,MyStrategy,788,733909.9999999999,Broker,788,10000.0,10000.0,BuySell,788,,,Trades - Net Profit/Loss,788,,
789,testing,789,2010-05-18 23:59:59.999989,5059.55,5105.2,5024.25,5066.2,617324785.0,0.0,5066.2,MyStrategy,789,733910.9999999999,Broker,789,10000.0,10000.0,BuySell,789,,,Trades - Net Profit/Loss,789,,
790,testing,790,2010-05-19 23:59:59.999989,5065.1,5065.1,4908.15,4919.65,724326623.0,0.0,4919.65,MyStrategy,790,733911.9999999999,Broker,790,10000.0,10000.0,BuySell,790,,,Trades - Net Profit/Loss,790,,
791,testing,791,2010-05-20 23:59:59.999989,4924.3,4980.25,4924.3,4947.6,707760137.0,0.0,4947.6,MyStrategy,791,733912.9999999999,Broker,791,10000.0,10000.0,BuySell,791,,,Trades - Net Profit/Loss,791,,
792,testing,792,2010-05-24 23:59:59.999989,4944.3,5029.55,4923.45,4943.95,615964592.0,0.0,4943.95,MyStrategy,792,733916.9999999999,Broker,792,10000.0,10000.0,BuySell,792,,,Trades - Net Profit/Loss,792,,
793,testing,793,2010-05-25 23:59:59.999989,4945.3,4946.6,4786.45,4806.75,584997842.0,0.0,4806.75,MyStrategy,793,733917.9999999999,Broker,793,10000.0,10000.0,BuySell,793,,,Trades - Net Profit/Loss,793,,
794,testing,794,2010-05-26 23:59:59.999989,4807.3,4925.45,4807.3,4917.4,627650696.0,0.0,4917.4,MyStrategy,794,733918.9999999999,Broker,794,10000.0,10000.0,BuySell,794,,,Trades - Net Profit/Loss,794,,
795,testing,795,2010-05-27 23:59:59.999989,4915.15,5016.6,4897.6,5003.1,688676895.0,0.0,5003.1,MyStrategy,795,733919.9999999999,Broker,795,10000.0,10000.0,BuySell,795,,,Trades - Net Profit/Loss,795,,
