datetime,open,high,low,close,volume,month-year,PP,R1,S1,R2,S2,R3,S3,rsi,ema,sma,UP_BB,MID_BB,LOW_BB
2007-06-18,4177.0,4208.15,4140.25,4147.1,316967335,2007-05,4177.466666666666,4373.783333333333,4053.333333333332,4497.916666666666,3857.016666666666,4694.233333333333,3732.883333333332,47.666175409867876,4171.747141850058,4215.580000000001,4329.910841858247,4215.580000000001,4101.249158141754
2007-06-19,4143.85,4222.4,4136.15,4214.3,311020181,2007-05,4177.466666666666,4373.783333333333,4053.333333333332,4497.916666666666,3857.016666666666,4694.233333333333,3732.883333333332,54.99148629436847,4179.484025150047,4213.250000000002,4325.6749660884825,4213.250000000002,4100.825033911521
2007-06-20,4214.3,4257.0,4214.3,4248.65,361686619,2007-05,4177.466666666666,4373.783333333333,4053.333333333332,4497.916666666666,3857.016666666666,4694.233333333333,3732.883333333332,58.211395367720684,4192.059656940948,4211.777500000001,4321.505470340372,4211.777500000001,4102.04952965963
2007-06-21,4248.65,4275.35,4220.1,4267.4,354694566,2007-05,4177.466666666666,4373.783333333333,4053.333333333332,4497.916666666666,3857.016666666666,4694.233333333333,3732.883333333332,59.89785426581838,4205.757901133503,4212.837500000001,4324.271443998353,4212.837500000001,4101.403556001648
2007-06-22,4267.55,4278.85,4242.5,4252.05,340603275,2007-05,4177.466666666666,4373.783333333333,4053.333333333332,4497.916666666666,3857.016666666666,4694.233333333333,3732.883333333332,57.839893151202794,4214.174646381957,4215.1950000000015,4327.84585840769,4215.1950000000015,4102.544141592313
2007-06-25,4251.4,4264.25,4236.3,4259.4,295713515,2007-05,4177.466666666666,4373.783333333333,4053.333333333332,4497.916666666666,3857.016666666666,4694.233333333333,3732.883333333332,58.573839352895064,4222.397437948874,4215.7575000000015,4329.170727954254,4215.7575000000015,4102.344272045749
2007-06-26,4259.4,4296.15,4250.1,4285.7,347724674,2007-05,4177.466666666666,4373.783333333333,4053.333333333332,4497.916666666666,3857.016666666666,4694.233333333333,3732.883333333332,61.178144706044726,4233.906994685442,4217.215000000001,4333.402986039882,4217.215000000001,4101.02701396012
2007-06-27,4286.2,4294.2,4255.25,4263.95,374196940,2007-05,4177.466666666666,4373.783333333333,4053.333333333332,4497.916666666666,3857.016666666666,4694.233333333333,3732.883333333332,57.934433512050056,4239.369359288089,4215.750000000001,4328.761640993427,4215.750000000001,4102.738359006575
2007-06-28,4263.9,4291.4,4256.9,4282.0,573585414,2007-05,4177.466666666666,4373.783333333333,4053.333333333332,4497.916666666666,3857.016666666666,4694.233333333333,3732.883333333332,59.83756393858669,4247.1203848720725,4217.367500000001,4333.165325001264,4217.367500000001,4101.569674998738
2007-06-29,4282.4,4321.35,4280.95,4318.3,499167396,2007-05,4177.466666666666,4373.783333333333,4053.333333333332,4497.916666666666,3857.016666666666,4694.233333333333,3732.883333333332,63.42166198597721,4260.06213307715,4218.430000000001,4337.477194003132,4218.430000000001,4099.38280599687
2007-07-02,4318.4,4346.75,4305.45,4313.75,466613588,2007-06,4260.683333333333,4420.566666666667,4158.416666666667,4522.833333333333,3998.5333333333338,4682.716666666666,3896.2666666666673,62.66676693349014,4269.823563426759,4220.765000000001,4345.243211346484,4220.765000000001,4096.286788653519
2007-07-03,4315.05,4363.35,4313.55,4357.55,487852412,2007-06,4260.683333333333,4420.566666666667,4158.416666666667,4522.833333333333,3998.5333333333338,4682.716666666666,3896.2666666666673,66.76748210399285,4285.773824621894,4224.410000000002,4359.936564185759,4224.410000000002,4088.8834358142444
2007-07-04,4358.25,4386.45,4342.0,4359.3,450921752,2007-06,4260.683333333333,4420.566666666667,4158.416666666667,4522.833333333333,3998.5333333333338,4682.716666666666,3896.2666666666673,66.92380699778812,4299.142220145186,4232.4625000000015,4379.466826041818,4232.4625000000015,4085.458173958184
2007-07-06,4353.1,4411.0,4304.0,4384.85,483039254,2007-06,4260.683333333333,4420.566666666667,4158.416666666667,4522.833333333333,3998.5333333333338,4682.716666666666,3896.2666666666673,69.2016797750469,4314.725452846062,4242.730000000001,4401.701602495559,4242.730000000001,4083.7583975044436
2007-07-10,4419.1,4434.45,4393.0,4406.05,425449261,2007-06,4260.683333333333,4420.566666666667,4158.416666666667,4522.833333333333,3998.5333333333338,4682.716666666666,3896.2666666666673,70.98707783961628,4331.32991596496,4255.782500000002,4423.15918079812,4255.782500000002,4088.4058192018842
2007-07-11,4403.8,4411.45,4344.7,4387.15,465520060,2007-06,4260.683333333333,4420.566666666667,4158.416666666667,4522.833333333333,3998.5333333333338,4682.716666666666,3896.2666666666673,67.24446258753576,4341.479022153148,4267.8600000000015,4436.54591108922,4267.8600000000015,4099.174088910783
2007-07-12,4388.05,4451.95,4387.05,4446.15,516278795,2007-06,4260.683333333333,4420.566666666667,4158.416666666667,4522.833333333333,3998.5333333333338,4682.716666666666,3896.2666666666673,72.17607723804757,4360.510109034394,4282.407500000001,4459.685325107985,4282.407500000001,4105.129674892018
2007-07-13,4446.4,4513.9,4446.05,4504.55,530571974,2007-06,4260.683333333333,4420.566666666667,4158.416666666667,4522.833333333333,3998.5333333333338,4682.716666666666,3896.2666666666673,76.02400234894998,4386.69918011905,4301.982500000001,4486.4486765067295,4301.982500000001,4117.5163234932725
2007-07-16,4505.95,4521.85,4495.95,4512.15,462168201,2007-06,4260.683333333333,4420.566666666667,4158.416666666667,4522.833333333333,3998.5333333333338,4682.716666666666,3896.2666666666673,76.47986446346931,4409.508420097404,4319.090000000001,4514.556886198184,4319.090000000001,4123.623113801818
2007-07-17,4497.1,4550.25,4488.25,4496.75,541325326,2007-06,4260.683333333333,4420.566666666667,4158.416666666667,4522.833333333333,3998.5333333333338,4682.716666666666,3896.2666666666673,73.43308918082877,4425.37052553424,4335.355000000001,4533.097772054998,4335.355000000001,4137.612227945005
2007-07-18,4498.65,4510.8,4452.85,4499.55,486413586,2007-06,4260.683333333333,4420.566666666667,4158.416666666667,4522.833333333333,3998.5333333333338,4682.716666666666,3896.2666666666673,73.63871699148312,4438.857702709833,4352.977500000001,4543.145858238162,4352.977500000001,4162.80914176184
2007-07-19,4500.35,4573.0,4496.2,4562.1,455512054,2007-06,4260.683333333333,4420.566666666667,4158.416666666667,4522.833333333333,3998.5333333333338,4682.716666666666,3896.2666666666673,77.77681732031947,4461.265393126227,4370.367500000001,4570.003444346182,4370.367500000001,4170.731555653821
2007-07-20,4563.75,4600.8,4553.8,4566.05,525557278,2007-06,4260.683333333333,4420.566666666667,4158.416666666667,4522.833333333333,3998.5333333333338,4682.716666666666,3896.2666666666673,78.0115553462999,4480.317139830549,4386.237500000001,4594.905611782782,4386.237500000001,4177.56938821722
2007-07-23,4564.25,4628.45,4547.2,4619.35,441593312,2007-06,4260.683333333333,4420.566666666667,4158.416666666667,4522.833333333333,3998.5333333333338,4682.716666666666,3896.2666666666673,80.93753351649615,4505.59584167954,4403.835000000002,4628.2175084537075,4403.835000000002,4179.452491546296
2007-07-24,4620.05,4647.95,4609.75,4620.75,461742018,2007-06,4260.683333333333,4420.566666666667,4158.416666666667,4522.833333333333,3998.5333333333338,4682.716666666666,3896.2666666666673,81.00901762603402,4526.53296137417,4422.270000000002,4654.198435945171,4422.270000000002,4190.341564054834
2007-07-25,4620.5,4620.5,4555.8,4588.7,459119001,2007-06,4260.683333333333,4420.566666666667,4158.416666666667,4522.833333333333,3998.5333333333338,4682.716666666666,3896.2666666666673,74.15340603994026,4537.836059306139,4438.735000000002,4668.823843927645,4438.735000000002,4208.64615607236
2007-07-26,4593.1,4624.3,4570.8,4619.8,581182198,2007-06,4260.683333333333,4420.566666666667,4158.416666666667,4522.833333333333,3998.5333333333338,4682.716666666666,3896.2666666666673,76.25345894523295,4552.73859397775,4455.440000000002,4687.167453272093,4455.440000000002,4223.712546727912
2007-07-27,4618.65,4618.9,4424.25,4445.2,550064899,2007-06,4260.683333333333,4420.566666666667,4158.416666666667,4522.833333333333,3998.5333333333338,4682.716666666666,3896.2666666666673,51.13419643053978,4533.186122345432,4464.502500000002,4679.110012624707,4464.502500000002,4249.894987375297
2007-07-30,4442.35,4493.05,4403.7,4440.05,418819341,2007-06,4260.683333333333,4420.566666666667,4158.416666666667,4522.833333333333,3998.5333333333338,4682.716666666666,3896.2666666666673,50.604672456652665,4516.25228191899,4472.4050000000025,4670.55832169799,4472.4050000000025,4274.251678302015
2007-07-31,4444.25,4534.2,4432.85,4528.85,423670664,2007-06,4260.683333333333,4420.566666666667,4158.416666666667,4522.833333333333,3998.5333333333338,4682.716666666666,3896.2666666666673,58.57116775239029,4518.542776115537,4482.932500000003,4669.235917239074,4482.932500000003,4296.629082760931
2007-08-01,4528.85,4532.9,4339.75,4345.85,434386119,2007-07,4493.6,4683.200000000001,4339.250000000001,4837.549999999999,4149.650000000001,5027.150000000001,3995.300000000001,43.13252482661755,4487.144089549076,4484.537500000003,4665.458581897451,4484.537500000003,4303.616418102555
2007-08-02,4356.35,4399.75,4327.0,4356.35,373752838,2007-07,4493.6,4683.200000000001,4339.250000000001,4837.549999999999,4149.650000000001,5027.150000000001,3995.300000000001,44.04389664745214,4463.363345994699,4484.477500000003,4665.5677136366485,4484.477500000003,4303.387286363357
2007-08-03,4355.75,4428.1,4355.75,4401.55,372096821,2007-07,4493.6,4683.200000000001,4339.250000000001,4837.549999999999,4149.650000000001,5027.150000000001,3995.300000000001,47.91370066512645,4452.124555813844,4486.590000000003,4662.707368819613,4486.590000000003,4310.472631180392
2007-08-06,4404.05,4404.05,4267.15,4339.5,404456682,2007-07,4493.6,4683.200000000001,4339.250000000001,4837.549999999999,4149.650000000001,5027.150000000001,3995.300000000001,43.46930942681694,4431.647363847691,4484.322500000003,4666.678332028892,4484.322500000003,4301.966667971114
2007-08-07,4341.5,4406.4,4341.5,4356.35,418441938,2007-07,4493.6,4683.200000000001,4339.250000000001,4837.549999999999,4149.650000000001,5027.150000000001,3995.300000000001,44.962295251415405,4417.956934057202,4481.837500000003,4669.664611661029,4481.837500000003,4294.0103883389775
2007-08-08,4357.0,4472.15,4356.75,4462.1,458442835,2007-07,4493.6,4683.200000000001,4339.250000000001,4837.549999999999,4149.650000000001,5027.150000000001,3995.300000000001,53.29848378703701,4425.982946046802,4485.585000000004,4668.635862057283,4485.585000000004,4302.534137942725
2007-08-09,4462.25,4530.05,4390.8,4403.2,506938334,2007-07,4493.6,4683.200000000001,4339.250000000001,4837.549999999999,4149.650000000001,5027.150000000001,3995.300000000001,48.85957237391022,4421.840592220111,4483.437500000004,4669.275076595599,4483.437500000004,4297.599923404408
2007-08-13,4324.65,4383.8,4324.65,4373.65,418760500,2007-07,4493.6,4683.200000000001,4339.250000000001,4837.549999999999,4149.650000000001,5027.150000000001,3995.300000000001,46.75568298831509,4413.078666361909,4476.892500000004,4668.427792504853,4476.892500000004,4285.357207495154
2007-08-14,4373.9,4394.3,4354.35,4370.2,427132156,2007-07,4493.6,4683.200000000001,4339.250000000001,4837.549999999999,4149.650000000001,5027.150000000001,3995.300000000001,46.50391007555093,4405.282545205198,4469.795000000004,4666.040534726087,4469.795000000004,4273.549465273921
2007-08-16,4366.0,4366.0,4171.15,4178.6,529571124,2007-07,4493.6,4683.200000000001,4339.250000000001,4837.549999999999,4149.650000000001,5027.150000000001,3995.300000000001,35.175361694278344,4364.067536986072,4453.8875000000035,4686.940513014075,4453.8875000000035,4220.834486985932
2007-08-17,4171.1,4171.1,4002.2,4108.05,664719837,2007-07,4493.6,4683.200000000001,4339.250000000001,4837.549999999999,4149.650000000001,5027.150000000001,3995.300000000001,32.07678777491466,4317.518893897695,4434.312500000004,4710.509326330297,4434.312500000004,4158.11567366971
2007-08-20,4108.95,4262.6,4108.95,4209.05,466498293,2007-07,4493.6,4683.200000000001,4339.250000000001,4837.549999999999,4149.650000000001,5027.150000000001,3995.300000000001,40.19844745641749,4297.797276825387,4416.6600000000035,4702.878366985623,4416.6600000000035,4130.441633014384
2007-08-21,4209.55,4238.1,4058.55,4074.9,654574138,2007-07,4493.6,4683.200000000001,4339.250000000001,4837.549999999999,4149.650000000001,5027.150000000001,3995.300000000001,34.32733214866,4257.270499220771,4392.102500000003,4705.798492124451,4392.102500000003,4078.406507875555
2007-08-22,4081.25,4165.7,4040.15,4153.15,526899713,2007-07,4493.6,4683.200000000001,4339.250000000001,4837.549999999999,4149.650000000001,5027.150000000001,3995.300000000001,39.846232066433686,4238.339499362449,4368.792500000002,4680.75904512136,4368.792500000002,4056.8259548786446
2007-08-23,4160.1,4249.85,4100.8,4114.95,544433457,2007-07,4493.6,4683.200000000001,4339.250000000001,4837.549999999999,4149.650000000001,5027.150000000001,3995.300000000001,38.1602878481933,4215.9050449329125,4343.502500000002,4651.650963366208,4343.502500000002,4035.354036633797
2007-08-24,4113.05,4201.45,4110.05,4190.15,379447993,2007-07,4493.6,4683.200000000001,4339.250000000001,4837.549999999999,4149.650000000001,5027.150000000001,3995.300000000001,43.25072865791548,4211.222309490565,4323.575000000003,4616.911137391819,4323.575000000003,4030.2388626081865
2007-08-27,4193.6,4310.0,4193.6,4302.6,372801388,2007-07,4493.6,4683.200000000001,4339.250000000001,4837.549999999999,4149.650000000001,5027.150000000001,3995.300000000001,49.89294630344083,4227.836435037735,4307.715000000002,4567.672825617864,4307.715000000002,4047.75717438214
2007-08-28,4302.4,4329.15,4280.6,4320.7,410972246,2007-07,4493.6,4683.200000000001,4339.250000000001,4837.549999999999,4149.650000000001,5027.150000000001,3995.300000000001,50.8893431709847,4244.7207195763285,4301.4900000000025,4553.831763487401,4301.4900000000025,4049.148236512604
2007-08-29,4317.7,4368.6,4226.35,4359.3,519769431,2007-07,4493.6,4683.200000000001,4339.250000000001,4837.549999999999,4149.650000000001,5027.150000000001,3995.300000000001,53.03424872419961,4265.553316016996,4297.452500000002,4543.2975415911515,4297.452500000002,4051.607458408853
2007-08-30,4360.35,4422.3,4359.75,4412.3,617174328,2007-07,4493.6,4683.200000000001,4339.250000000001,4837.549999999999,4149.650000000001,5027.150000000001,3995.300000000001,55.883351965430826,4292.234531286634,4291.625000000002,4520.170344516076,4291.625000000002,4063.0796554839285
2007-08-31,4412.6,4471.3,4403.0,4464.0,599641647,2007-07,4493.6,4683.200000000001,4339.250000000001,4837.549999999999,4149.650000000001,5027.150000000001,3995.300000000001,58.52635965712052,4323.464616507245,4297.532500000002,4537.215495381328,4297.532500000002,4057.8495046186763
2007-09-03,4466.65,4490.55,4452.4,4474.75,618925437,2007-08,4333.033333333333,4663.866666666666,4133.166666666666,4863.733333333333,3802.333333333333,5194.566666666666,3602.4666666666662,59.075373442148674,4350.971049869564,4303.452500000001,4554.245365678022,4303.452500000001,4052.6596343219803
2007-09-04,4481.55,4501.3,4460.4,4479.25,602861876,2007-08,4333.033333333333,4663.866666666666,4133.166666666666,4863.733333333333,3802.333333333333,5194.566666666666,3602.4666666666662,59.31814653772898,4374.294495347825,4307.3375000000015,4566.360697561501,4307.3375000000015,4048.3143024385013
2007-09-05,4479.6,4507.75,4458.55,4475.85,532455011,2007-08,4333.033333333333,4663.866666666666,4133.166666666666,4863.733333333333,3802.333333333333,5194.566666666666,3602.4666666666662,59.03320009226473,4392.759132557312,4314.155000000002,4583.189404677156,4314.155000000002,4045.1205953228473
2007-09-06,4475.7,4522.5,4445.55,4518.6,494735016,2007-08,4333.033333333333,4663.866666666666,4133.166666666666,4863.733333333333,3802.333333333333,5194.566666666666,3602.4666666666662,61.53516617055623,4415.6392902741645,4322.267500000002,4605.3217850319925,4322.267500000002,4039.2132149680115
2007-09-07,4518.65,4547.75,4499.9,4509.5,509107821,2007-08,4333.033333333333,4663.866666666666,4133.166666666666,4863.733333333333,3802.333333333333,5194.566666666666,3602.4666666666662,60.68554641942961,4432.70487386068,4324.637500000002,4613.077852369415,4324.637500000002,4036.1971476305876
2007-09-10,4506.85,4515.25,4452.95,4507.85,505568862,2007-08,4333.033333333333,4663.866666666666,4133.166666666666,4863.733333333333,3802.333333333333,5194.566666666666,3602.4666666666662,60.522374877055086,4446.367624067829,4329.870000000002,4627.472539303642,4329.870000000002,4032.2674606963615
2007-09-11,4509.65,4538.6,4487.15,4497.05,603590208,2007-08,4333.033333333333,4663.866666666666,4133.166666666666,4863.733333333333,3802.333333333333,5194.566666666666,3602.4666666666662,59.396616078750384,4455.582601510042,4336.040000000003,4642.016287643247,4336.040000000003,4030.063712356759
2007-09-12,4498.65,4531.5,4490.4,4496.85,621081930,2007-08,4333.033333333333,4663.866666666666,4133.166666666666,4863.733333333333,3802.333333333333,5194.566666666666,3602.4666666666662,59.37459082391917,4463.085764871853,4342.372500000003,4656.0597271465895,4342.372500000003,4028.685272853417
2007-09-13,4498.05,4540.6,4498.05,4528.95,574967845,2007-08,4333.033333333333,4663.866666666666,4133.166666666666,4863.733333333333,3802.333333333333,5194.566666666666,3602.4666666666662,61.82160574327868,4475.0610803496975,4359.890000000002,4674.167220937138,4359.890000000002,4045.612779062866
2007-09-14,4530.0,4582.6,4508.85,4518.0,614962436,2007-08,4333.033333333333,4663.866666666666,4133.166666666666,4863.733333333333,3802.333333333333,5194.566666666666,3602.4666666666662,60.483261481871644,4482.868156649753,4380.387500000003,4679.3936184573995,4380.387500000003,4081.3813815426056
